route_id,route_code,route_name,route_color,troncal_id,troncal_name,troncal_zone,schedule_mon_sat,schedule_sun_hol,station_sequence,station_id,station_code,station_name,station_address
684,1,Portal Eldorado,#D5B079,10,Calle 26,K,4:30 AM - 11:00 PM,4:30 AM - 10:00 PM,1,6111,TM0122,Universidades CityU,KR 3 - CL 22
684,1,Portal Eldorado,#D5B079,10,Calle 26,K,4:30 AM - 11:00 PM,4:30 AM - 10:00 PM,2,6109,TM0123,Centro Memoria,AV. Eldorado - KR 19B
684,1,Portal Eldorado,#D5B079,10,Calle 26,K,4:30 AM - 11:00 PM,4:30 AM - 10:00 PM,3,6108,TM0124,Concejo de Bogotá,AV. Eldorado - KR 28
684,1,Portal Eldorado,#D5B079,10,Calle 26,K,4:30 AM - 11:00 PM,4:30 AM - 10:00 PM,4,6107,TM0125,Ciudad Universitaria- Lotería de Bogotá,AV. Eldorado - KR 33A
684,1,Portal Eldorado,#D5B079,10,Calle 26,K,4:30 AM - 11:00 PM,4:30 AM - 10:00 PM,5,6106,TM0126,Corferias,AV. Eldorado - KR 40
684,1,Portal Eldorado,#D5B079,10,Calle 26,K,4:30 AM - 11:00 PM,4:30 AM - 10:00 PM,6,6105,TM0127,Quinta Paredes,AV. Eldorado - KR 45
684,1,Portal Eldorado,#D5B079,10,Calle 26,K,4:30 AM - 11:00 PM,4:30 AM - 10:00 PM,7,6104,TM0128,Gobernacion,AV. Eldorado - KR 54
684,1,Portal Eldorado,#D5B079,10,Calle 26,K,4:30 AM - 11:00 PM,4:30 AM - 10:00 PM,8,6103,TM0129,CAN - British Council,AV. Eldorado - KR 59
684,1,Portal Eldorado,#D5B079,10,Calle 26,K,4:30 AM - 11:00 PM,4:30 AM - 10:00 PM,9,6102,TM0130,Salitre El Greco - Vive Claro,AV. Eldorado - KR 66
684,1,Portal Eldorado,#D5B079,10,Calle 26,K,4:30 AM - 11:00 PM,4:30 AM - 10:00 PM,10,6101,TM0131,El Tiempo - Cámara De Comercio De Bogotá,AV. Eldorado - KR 69
684,1,Portal Eldorado,#D5B079,10,Calle 26,K,4:30 AM - 11:00 PM,4:30 AM - 10:00 PM,11,6100,TM0132,Av. Rojas - UNISALESIANA,AV. Eldorado - KR 69D
684,1,Portal Eldorado,#D5B079,10,Calle 26,K,4:30 AM - 11:00 PM,4:30 AM - 10:00 PM,12,6002,TM0133,Normandia,AV. Eldorado - KR 74
684,1,Portal Eldorado,#D5B079,10,Calle 26,K,4:30 AM - 11:00 PM,4:30 AM - 10:00 PM,13,6001,TM0134,Modelia,AV. Eldorado - KR 82
684,1,Portal Eldorado,#D5B079,10,Calle 26,K,4:30 AM - 11:00 PM,4:30 AM - 10:00 PM,14,6000,TM0135,Portal El Dorado – C.C Nuestro Bogotá,AV. Eldorado - KR 91
697,1,Universidades,#E1A2AC,9,Eje Ambiental,J,4:30 AM - 11:00 PM,4:30 AM - 10:00 PM,1,6000,TM0135,Portal El Dorado – C.C Nuestro Bogotá,AV. Eldorado - KR 91
697,1,Universidades,#E1A2AC,9,Eje Ambiental,J,4:30 AM - 11:00 PM,4:30 AM - 10:00 PM,2,6001,TM0134,Modelia,AV. Eldorado - KR 82
697,1,Universidades,#E1A2AC,9,Eje Ambiental,J,4:30 AM - 11:00 PM,4:30 AM - 10:00 PM,3,6002,TM0133,Normandia,AV. Eldorado - KR 74
697,1,Universidades,#E1A2AC,9,Eje Ambiental,J,4:30 AM - 11:00 PM,4:30 AM - 10:00 PM,4,6100,TM0132,Av. Rojas - UNISALESIANA,AV. Eldorado - KR 69D
697,1,Universidades,#E1A2AC,9,Eje Ambiental,J,4:30 AM - 11:00 PM,4:30 AM - 10:00 PM,5,6101,TM0131,El Tiempo - Cámara De Comercio De Bogotá,AV. Eldorado - KR 69
697,1,Universidades,#E1A2AC,9,Eje Ambiental,J,4:30 AM - 11:00 PM,4:30 AM - 10:00 PM,6,6102,TM0130,Salitre El Greco - Vive Claro,AV. Eldorado - KR 66
697,1,Universidades,#E1A2AC,9,Eje Ambiental,J,4:30 AM - 11:00 PM,4:30 AM - 10:00 PM,7,6103,TM0129,CAN - British Council,AV. Eldorado - KR 59
697,1,Universidades,#E1A2AC,9,Eje Ambiental,J,4:30 AM - 11:00 PM,4:30 AM - 10:00 PM,8,6104,TM0128,Gobernacion,AV. Eldorado - KR 54
697,1,Universidades,#E1A2AC,9,Eje Ambiental,J,4:30 AM - 11:00 PM,4:30 AM - 10:00 PM,9,6105,TM0127,Quinta Paredes,AV. Eldorado - KR 45
697,1,Universidades,#E1A2AC,9,Eje Ambiental,J,4:30 AM - 11:00 PM,4:30 AM - 10:00 PM,10,6106,TM0126,Corferias,AV. Eldorado - KR 40
697,1,Universidades,#E1A2AC,9,Eje Ambiental,J,4:30 AM - 11:00 PM,4:30 AM - 10:00 PM,11,6107,TM0125,Ciudad Universitaria- Lotería de Bogotá,AV. Eldorado - KR 33A
697,1,Universidades,#E1A2AC,9,Eje Ambiental,J,4:30 AM - 11:00 PM,4:30 AM - 10:00 PM,12,6108,TM0124,Concejo de Bogotá,AV. Eldorado - KR 28
697,1,Universidades,#E1A2AC,9,Eje Ambiental,J,4:30 AM - 11:00 PM,4:30 AM - 10:00 PM,13,6109,TM0123,Centro Memoria,AV. Eldorado - KR 19B
697,1,Universidades,#E1A2AC,9,Eje Ambiental,J,4:30 AM - 11:00 PM,4:30 AM - 10:00 PM,14,6111,TM0122,Universidades CityU,KR 3 - CL 22
569,10-1,Avenida Bosa,#009944,7,NQS Sur,G,,,1,7000,TM0099,Portal Sur - JFK Coop. Financiera,Autopista Sur - KR 73
569,10-1,Avenida Bosa,#009944,7,NQS Sur,G,,,2,51064,012A09,Br. Villa Nhora,CL 59 Sur - KR 78B
569,10-1,Avenida Bosa,#009944,7,NQS Sur,G,,,3,51062,010A09,Br. José Antonio Galán,CL 59 Sur - KR 78L
569,10-1,Avenida Bosa,#009944,7,NQS Sur,G,,,4,51532,238A09,Br. La Sultana del Sur,CL 60 Sur - KR 80D
569,10-1,Avenida Bosa,#009944,7,NQS Sur,G,,,5,52118,608A09,Br. El Limonar,KR 80K - CL 63 Sur
569,10-1,Avenida Bosa,#009944,7,NQS Sur,G,,,6,52117,606A09,Br. La Paz,KR 82A - CL 61 Sur
569,10-1,Avenida Bosa,#009944,7,NQS Sur,G,,,7,51673,289A09,Br. La Paz,AV. C. de Cali - CL 61A Sur
569,10-1,Avenida Bosa,#009944,7,NQS Sur,G,,,8,52187,646A09,Colegio Claretiano,AV. Bosa - KR 80H
568,10-2,Bosa Centro,#009944,7,NQS Sur,G,4:00 AM - 12:30 AM,4:00 AM - 11:30 PM,1,7000,TM0099,Portal Sur - JFK Coop. Financiera,Autopista Sur - KR 73
568,10-2,Bosa Centro,#009944,7,NQS Sur,G,4:00 AM - 12:30 AM,4:00 AM - 11:30 PM,2,51156,046A09,Hsp. Pablo VI Bosa,CL 63 Sur - KR 77G
568,10-2,Bosa Centro,#009944,7,NQS Sur,G,4:00 AM - 12:30 AM,4:00 AM - 11:30 PM,3,51149,040A09,Br. La Estación,CL 63 Sur - KR 78C
568,10-2,Bosa Centro,#009944,7,NQS Sur,G,4:00 AM - 12:30 AM,4:00 AM - 11:30 PM,4,51150,041A09,C.R. La Capilla,CL 63 Sur - KR 79B
13028,10-2,Portal Sur,#009944,,,,4:00 AM - 12:30 AM,4:00 AM - 11:30 PM,1,51186,052A09,Zona Recreativa La Avenida Bosa,CL 65 Sur - KR 79C
13028,10-2,Portal Sur,#009944,,,,4:00 AM - 12:30 AM,4:00 AM - 11:30 PM,2,51181,049B09,Br. La Amistad Bosa,CL 65 Sur - KR 78H
13028,10-2,Portal Sur,#009944,,,,4:00 AM - 12:30 AM,4:00 AM - 11:30 PM,3,51157,047A09,Br. Gualoche,CL 65 Sur - KR 77M
13028,10-2,Portal Sur,#009944,,,,4:00 AM - 12:30 AM,4:00 AM - 11:30 PM,4,7000,TM0099,Portal Sur - JFK Coop. Financiera,Autopista Sur - KR 73
567,10-3,Alban Carbonell,#009944,7,NQS Sur,G,4:00 AM - 12:30 AM,4:00 AM - 11:30 PM,1,7000,TM0099,Portal Sur - JFK Coop. Financiera,Autopista Sur - KR 73
567,10-3,Alban Carbonell,#009944,7,NQS Sur,G,4:00 AM - 12:30 AM,4:00 AM - 11:30 PM,2,51496,212B09,Urbanización El Llano de Bosa,KR 78C - CL 68A Sur
567,10-3,Alban Carbonell,#009944,7,NQS Sur,G,4:00 AM - 12:30 AM,4:00 AM - 11:30 PM,3,51453,178A09,Br. Piamonte Naranjos,KR 78C - CL 70 Sur
567,10-3,Alban Carbonell,#009944,7,NQS Sur,G,4:00 AM - 12:30 AM,4:00 AM - 11:30 PM,4,51447,167A09,Calle 71D,TV 78D - CL 71D Sur
567,10-3,Alban Carbonell,#009944,7,NQS Sur,G,4:00 AM - 12:30 AM,4:00 AM - 11:30 PM,5,51956,490A09,Br. Gran Colombiano,TV 79D - CL 73B Sur
567,10-3,Alban Carbonell,#009944,7,NQS Sur,G,4:00 AM - 12:30 AM,4:00 AM - 11:30 PM,6,51408,137A09,Dg 73H,KR 79D - DG 73H Sur
567,10-3,Alban Carbonell,#009944,7,NQS Sur,G,4:00 AM - 12:30 AM,4:00 AM - 11:30 PM,7,51416,150A09,Br. Grancolombiano I,CL 75 Sur – KR 80M
567,10-3,Alban Carbonell,#009944,7,NQS Sur,G,4:00 AM - 12:30 AM,4:00 AM - 11:30 PM,8,51456,189A09,Br. Grancolombiano II Sector,KR 81 - CL 73A Sur
567,10-3,Alban Carbonell,#009944,7,NQS Sur,G,4:00 AM - 12:30 AM,4:00 AM - 11:30 PM,9,51486,203A09,Br. Piamonte Sector II,KR 81 - CL 70 B Sur
567,10-3,Alban Carbonell,#009944,7,NQS Sur,G,4:00 AM - 12:30 AM,4:00 AM - 11:30 PM,10,51491,208A09,Br. Piamonte Sector II,KR 81 - CL 68 Sur
567,10-3,Alban Carbonell,#009944,7,NQS Sur,G,4:00 AM - 12:30 AM,4:00 AM - 11:30 PM,11,52143,613A09,Br. Jiménez de Quesada II Sector,KR 81 – DG 65A Sur
567,10-3,Alban Carbonell,#009944,7,NQS Sur,G,4:00 AM - 12:30 AM,4:00 AM - 11:30 PM,12,51189,053A09,Col Inmaculado Corazón de María,CL 65 Sur - KR 80I
567,10-3,Alban Carbonell,#009944,7,NQS Sur,G,4:00 AM - 12:30 AM,4:00 AM - 11:30 PM,13,51527,227A09,Parque Central de Bosa,KR 80H – CL 60 Sur
710,10-3C,Alameda,#009944,7,NQS Sur,G,4:00 AM - 12:30 AM,4:00 AM - 11:30 PM,1,7000,TM0099,Portal Sur - JFK Coop. Financiera,Autopista Sur - KR 73
710,10-3C,Alameda,#009944,7,NQS Sur,G,4:00 AM - 12:30 AM,4:00 AM - 11:30 PM,2,51656,273A09,Br. La Estación,KR 77J - CL 69B Sur
710,10-3C,Alameda,#009944,7,NQS Sur,G,4:00 AM - 12:30 AM,4:00 AM - 11:30 PM,3,73878,701A09,Alameda del Parque,CL 74 Sur - KR 83A
710,10-3C,Alameda,#009944,7,NQS Sur,G,4:00 AM - 12:30 AM,4:00 AM - 11:30 PM,4,51449,168B09,Br. Villa Anny I,TV 79D - DG 73B Sur
710,10-3C,Alameda,#009944,7,NQS Sur,G,4:00 AM - 12:30 AM,4:00 AM - 11:30 PM,5,52157,634B09,Br. José María Carbonell,TV 78D - CL 71C Sur
710,10-3C,Alameda,#009944,7,NQS Sur,G,4:00 AM - 12:30 AM,4:00 AM - 11:30 PM,6,51452,177B09,Br. Nueva Granada Bosa,KR 78C - CL 70B Sur
710,10-3C,Alameda,#009944,7,NQS Sur,G,4:00 AM - 12:30 AM,4:00 AM - 11:30 PM,7,51494,211B09,Br. Nueva Granada Bosa,KR 78C - CL 69B Bis SurKR 78C - CL 69B Bis Sur
710,10-3C,Alameda,#009944,7,NQS Sur,G,4:00 AM - 12:30 AM,4:00 AM - 11:30 PM,8,51528,228A09,Urbanización La Amistad,KR 78C - CL 65J Sur
2462,10-4,Portal Sur,#009944,,,,,4:00 AM - 11:30 PM,1,51532,238A09,Br. La Sultana del Sur,CL 60 Sur - KR 80D
2462,10-4,Portal Sur,#009944,,,,,4:00 AM - 11:30 PM,2,52118,608A09,Br. El Limonar,KR 80K - CL 63 Sur
2462,10-4,Portal Sur,#009944,,,,,4:00 AM - 11:30 PM,3,51525,225A09,Br. Piamonte Etapa I,CL 68A Sur - KR 80K
2462,10-4,Portal Sur,#009944,,,,,4:00 AM - 11:30 PM,4,51487,204A09,Pq. Paso Ancho,KR 81 - CL 70A Sur
2462,10-4,Portal Sur,#009944,,,,,4:00 AM - 11:30 PM,5,51457,190A09,Br. Grancolombiano II Sector,KR 81 - CL 73A Sur
2462,10-4,Portal Sur,#009944,,,,,4:00 AM - 11:30 PM,6,52191,650A09,Pq. Laureles Alborada,AV. C. de Cali - KR 81F
2462,10-4,Portal Sur,#009944,,,,,4:00 AM - 11:30 PM,7,52187,646A09,Colegio Claretiano,AV. Bosa - KR 80H
2462,10-4,Portal Sur,#009944,,,,,4:00 AM - 11:30 PM,8,51061,009A09,Urbanización La Capilla,CL 59 Sur - KR 78L
2462,10-4,Portal Sur,#009944,,,,,4:00 AM - 11:30 PM,9,51063,011A09,Br. La Estancia,CL 59 Sur - KR 78B
2462,10-4,Portal Sur,#009944,,,,,4:00 AM - 11:30 PM,10,7000,TM0099,Portal Sur - JFK Coop. Financiera,Autopista Sur - KR 73
2460,10-4,Bosa Laureles,#009944,7,NQS Sur,G,,4:00 AM - 11:30 PM,1,7000,TM0099,Portal Sur - JFK Coop. Financiera,Autopista Sur - KR 73
2460,10-4,Bosa Laureles,#009944,7,NQS Sur,G,,4:00 AM - 11:30 PM,2,51064,012A09,Br. Villa Nhora,CL 59 Sur - KR 78B
2460,10-4,Bosa Laureles,#009944,7,NQS Sur,G,,4:00 AM - 11:30 PM,3,51062,010A09,Br. José Antonio Galán,CL 59 Sur - KR 78L
2460,10-4,Bosa Laureles,#009944,7,NQS Sur,G,,4:00 AM - 11:30 PM,4,51532,238A09,Br. La Sultana del Sur,CL 60 Sur - KR 80D
2460,10-4,Bosa Laureles,#009944,7,NQS Sur,G,,4:00 AM - 11:30 PM,5,52118,608A09,Br. El Limonar,KR 80K - CL 63 Sur
2460,10-4,Bosa Laureles,#009944,7,NQS Sur,G,,4:00 AM - 11:30 PM,6,51525,225A09,Br. Piamonte Etapa I,CL 68A Sur - KR 80K
2460,10-4,Bosa Laureles,#009944,7,NQS Sur,G,,4:00 AM - 11:30 PM,7,51487,204A09,Pq. Paso Ancho,KR 81 - CL 70A Sur
2460,10-4,Bosa Laureles,#009944,7,NQS Sur,G,,4:00 AM - 11:30 PM,8,51457,190A09,Br. Grancolombiano II Sector,KR 81 - CL 73A Sur
2460,10-4,Bosa Laureles,#009944,7,NQS Sur,G,,4:00 AM - 11:30 PM,9,52191,650A09,Pq. Laureles Alborada,AV. C. de Cali - KR 81F
2460,10-4,Bosa Laureles,#009944,7,NQS Sur,G,,4:00 AM - 11:30 PM,10,52187,646A09,Colegio Claretiano,AV. Bosa - KR 80H
10918,10-5,Terminal Sur Extensión,#009944,,,,4:00 AM - 9:00 AM,,1,7000,TM0099,Portal Sur - JFK Coop. Financiera,Autopista Sur - KR 73
10918,10-5,Terminal Sur Extensión,#009944,,,,4:00 AM - 9:00 AM,,2,52144,614A09,Terminal del Sur,Terminal Sur
10918,10-5,Terminal Sur Extensión,#009944,,,,4:00 AM - 9:00 AM,,3,51341,109B09,Cementerio Jardines del Apogeo,CL 59 Sur - KR 77K
10918,10-5,Terminal Sur Extensión,#009944,,,,4:00 AM - 9:00 AM,,4,51061,009A09,Urbanización La Capilla,CL 59 Sur - KR 78L
10918,10-5,Terminal Sur Extensión,#009944,,,,4:00 AM - 9:00 AM,,5,51063,011A09,Br. La Estancia,CL 59 Sur - KR 78B
10918,10-5,Terminal Sur Extensión,#009944,,,,4:00 AM - 9:00 AM,,6,74248,013A09,Barrio La Estancia,CL 59 Sur - KR 77L Bis
10918,10-5,Terminal Sur Extensión,#009944,,,,4:00 AM - 9:00 AM,,7,7000,TM0099,Portal Sur - JFK Coop. Financiera,Autopista Sur - KR 73
2481,10-5,Terminal Sur,#009944,,,,9:00 AM - 10:30 PM,04:00 AM - 10:00 PM,1,7000,TM0099,Portal Sur - JFK Coop. Financiera,Autopista Sur - KR 73
2481,10-5,Terminal Sur,#009944,,,,9:00 AM - 10:30 PM,04:00 AM - 10:00 PM,2,52144,614A09,Terminal del Sur,Terminal Sur
2481,10-5,Terminal Sur,#009944,,,,9:00 AM - 10:30 PM,04:00 AM - 10:00 PM,3,51341,109B09,Cementerio Jardines del Apogeo,CL 59 Sur - KR 77K
2481,10-5,Terminal Sur,#009944,,,,9:00 AM - 10:30 PM,04:00 AM - 10:00 PM,4,74248,013A09,Barrio La Estancia,CL 59 Sur - KR 77L Bis
2481,10-5,Terminal Sur,#009944,,,,9:00 AM - 10:30 PM,04:00 AM - 10:00 PM,5,7000,TM0099,Portal Sur - JFK Coop. Financiera,Autopista Sur - KR 73
4198,10-8,Olarte,#009944,7,NQS Sur,G,,4:00 AM - 7:00 PM,1,7000,TM0099,Portal Sur - JFK Coop. Financiera,Autopista Sur - KR 73
4198,10-8,Olarte,#009944,7,NQS Sur,G,,4:00 AM - 7:00 PM,2,51112,024A09,Br. Villa del Río,AV. V/cio - CL 54B Sur
4198,10-8,Olarte,#009944,7,NQS Sur,G,,4:00 AM - 7:00 PM,3,51782,367A09,Br. Jaqueline,CL 45 Sur - KR 73D
4198,10-8,Olarte,#009944,7,NQS Sur,G,,4:00 AM - 7:00 PM,4,51963,501A09,Br. Timiza A,CL 43 Sur - KR 73A
4198,10-8,Olarte,#009944,7,NQS Sur,G,,4:00 AM - 7:00 PM,5,51450,169A09,Lagos de Timiza II,TV 74A - AV. V/cio
4198,10-8,Olarte,#009944,7,NQS Sur,G,,4:00 AM - 7:00 PM,6,51797,382A09,Br. Tocarema,KR 78 - CL 43A Sur
4198,10-8,Olarte,#009944,7,NQS Sur,G,,4:00 AM - 7:00 PM,7,51964,502A09,Br. Timiza B,CL 45 Sur - KR 77Q
4198,10-8,Olarte,#009944,7,NQS Sur,G,,4:00 AM - 7:00 PM,8,52116,603A09,Urb. Olarte,KR 72A - CL 55B Sur
4198,10-8,Olarte,#009944,7,NQS Sur,G,,4:00 AM - 7:00 PM,9,7000,TM0099,Portal Sur - JFK Coop. Financiera,Autopista Sur - KR 73
531,1-1,Álamos,#009944,4,Calle 80,D,,4:30 AM - 11:30 PM,1,4000,TM0058,Portal 80,Portal 80 - AC 80 - KR 96
531,1-1,Álamos,#009944,4,Calle 80,D,,4:30 AM - 11:30 PM,2,51592,252A04,Br. Villas del Madrigal,KR 100B - CL 77B
531,1-1,Álamos,#009944,4,Calle 80,D,,4:30 AM - 11:30 PM,3,51582,233A04,Br. Villas del Madrigal,KR 100B - CL 75
531,1-1,Álamos,#009944,4,Calle 80,D,,4:30 AM - 11:30 PM,4,51514,203A04,Br. Álamos Norte,KR 101 - CL 72A
531,1-1,Álamos,#009944,4,Calle 80,D,,4:30 AM - 11:30 PM,5,51394,126A04,Pq. Público Plazuelas del Virrey,AC 72 - TV 106
531,1-1,Álamos,#009944,4,Calle 80,D,,4:30 AM - 11:30 PM,6,53039,385A05,Br. Plazuelas del Virrey,KR 105F - CL 70F
531,1-1,Álamos,#009944,4,Calle 80,D,,4:30 AM - 11:30 PM,7,53038,384A05,Br. Garcés Navas,KR 105A - CL 70D Bis A
531,1-1,Álamos,#009944,4,Calle 80,D,,4:30 AM - 11:30 PM,8,51632,311A04,Br. Molino del Viento,KR 103 - CL 73
531,1-1,Álamos,#009944,4,Calle 80,D,,4:30 AM - 11:30 PM,9,51633,312A04,Br. Molino del Viento,KR 103 - CL 77
531,1-1,Álamos,#009944,4,Calle 80,D,,4:30 AM - 11:30 PM,10,4000,TM0058,Portal 80,Portal 80 - AC 80 - KR 96
522,1-10,Bolivia Bochica II,#009944,4,Calle 80,D,4:30 AM - 12:30 AM,4:30 AM - 11:30 PM,1,4000,TM0058,Portal 80,Portal 80 - AC 80 - KR 96
522,1-10,Bolivia Bochica II,#009944,4,Calle 80,D,4:30 AM - 12:30 AM,4:30 AM - 11:30 PM,2,51588,246A04,Br. Bochica IV Etapa,KR 102 - CL 83
522,1-10,Bolivia Bochica II,#009944,4,Calle 80,D,4:30 AM - 12:30 AM,4:30 AM - 11:30 PM,3,51438,150A04,Br. Bolivia Oriental,DG 86A - KR 103C
522,1-10,Bolivia Bochica II,#009944,4,Calle 80,D,4:30 AM - 12:30 AM,4:30 AM - 11:30 PM,4,51612,287A04,Br. Bolivia Oriental II Etapa,KR 103D - CL 86
522,1-10,Bolivia Bochica II,#009944,4,Calle 80,D,4:30 AM - 12:30 AM,4:30 AM - 11:30 PM,5,51509,196A04,Br. Bolivia Oriental II Etapa,KR 103D - CL 83
522,1-10,Bolivia Bochica II,#009944,4,Calle 80,D,4:30 AM - 12:30 AM,4:30 AM - 11:30 PM,6,51443,155A04,Br. Bochica II,CL 83 - KR 103B
13032,11-6,Portal Suba,#009944,,,,4:30 AM - 12:30 AM,4:30 AM - 11:30 PM,1,54913,424A03,IED Nicolás Buenaventura,AV. C. de Cali - AC 153
13032,11-6,Portal Suba,#009944,,,,4:30 AM - 12:30 AM,4:30 AM - 11:30 PM,2,54918,433A03,Las Mercedes I,AK 104 - CL 162
13032,11-6,Portal Suba,#009944,,,,4:30 AM - 12:30 AM,4:30 AM - 11:30 PM,3,54329,022A03,Br. El Carmen Tuna Baja,CL 153 - KR 108
13032,11-6,Portal Suba,#009944,,,,4:30 AM - 12:30 AM,4:30 AM - 11:30 PM,4,55116,621A03,Portal de la Fontana,KR 11A - CL 152C
13032,11-6,Portal Suba,#009944,,,,4:30 AM - 12:30 AM,4:30 AM - 11:30 PM,5,54512,119A03,Urbanización Los Almendros Norte,CL 152B - KR 114 D
13032,11-6,Portal Suba,#009944,,,,4:30 AM - 12:30 AM,4:30 AM - 11:30 PM,6,54511,118A03,Urbanización Camino Verde,CL 152 - KR 116
13032,11-6,Portal Suba,#009944,,,,4:30 AM - 12:30 AM,4:30 AM - 11:30 PM,7,57651,410A00,Br. Rincón de Santa Inés,KR 117 - CL 151C
13032,11-6,Portal Suba,#009944,,,,4:30 AM - 12:30 AM,4:30 AM - 11:30 PM,8,55117,622A03,Br. Rincón de Santa Inés,CL 151B - KR 115
13032,11-6,Portal Suba,#009944,,,,4:30 AM - 12:30 AM,4:30 AM - 11:30 PM,9,54513,120A03,Br. Los Almendros Norte,KR 115 - CL 151 D
13032,11-6,Portal Suba,#009944,,,,4:30 AM - 12:30 AM,4:30 AM - 11:30 PM,10,57650,409A00,Br. Pinos de Lombardía,CL 152B - KR 114A
13032,11-6,Portal Suba,#009944,,,,4:30 AM - 12:30 AM,4:30 AM - 11:30 PM,11,54729,242A03,C.R. Fontana Grande,KR 111A - CL 151A
13032,11-6,Portal Suba,#009944,,,,4:30 AM - 12:30 AM,4:30 AM - 11:30 PM,12,58247,654A03,Pinos de Lombardia,CL 151A - KR 107
13032,11-6,Portal Suba,#009944,,,,4:30 AM - 12:30 AM,4:30 AM - 11:30 PM,13,3000,TM0045,Portal Suba,AV. Suba - AV. Ciudad de Cali
530,1-2,Garces Navas,#009944,4,Calle 80,D,4:30 AM - 12:30 AM,5:30 AM - 11:30 PM,1,4000,TM0058,Portal 80,Portal 80 - AC 80 - KR 96
530,1-2,Garces Navas,#009944,4,Calle 80,D,4:30 AM - 12:30 AM,5:30 AM - 11:30 PM,2,51475,170A04,Br. Garcés Navas,KR 107 - CL 78
530,1-2,Garces Navas,#009944,4,Calle 80,D,4:30 AM - 12:30 AM,5:30 AM - 11:30 PM,3,57649,406A00,Br. Garcés Navas,KR 107 - CL 76
530,1-2,Garces Navas,#009944,4,Calle 80,D,4:30 AM - 12:30 AM,5:30 AM - 11:30 PM,4,51467,158A04,Br. Garcés Navas,TV 106 - CL 73
530,1-2,Garces Navas,#009944,4,Calle 80,D,4:30 AM - 12:30 AM,5:30 AM - 11:30 PM,5,51474,169A04,Br. Garcés Navas,TV 106 - CL 75C
530,1-2,Garces Navas,#009944,4,Calle 80,D,4:30 AM - 12:30 AM,5:30 AM - 11:30 PM,6,51706,407A04,Br. Garcés Navas,TV 106 - CL 77D
530,1-2,Garces Navas,#009944,4,Calle 80,D,4:30 AM - 12:30 AM,5:30 AM - 11:30 PM,7,51435,147A04,Br. Garcés Navas,KR 107 - CL 78C
530,1-2,Garces Navas,#009944,4,Calle 80,D,4:30 AM - 12:30 AM,5:30 AM - 11:30 PM,8,4000,TM0058,Portal 80,Portal 80 - AC 80 - KR 96
2627,1-3,Villas de Granada,#009944,4,Calle 80,D,,5:30 AM - 11:30 PM,1,4000,TM0058,Portal 80,Portal 80 - AC 80 - KR 96
2627,1-3,Villas de Granada,#009944,4,Calle 80,D,,5:30 AM - 11:30 PM,2,51136,033A04,Br. Villas de Granada I,KR 110 - CL 77C
2627,1-3,Villas de Granada,#009944,4,Calle 80,D,,5:30 AM - 11:30 PM,3,51476,172A04,Br. Villas de Granada,CL 77 - KR 110A
2627,1-3,Villas de Granada,#009944,4,Calle 80,D,,5:30 AM - 11:30 PM,4,74145,901V04,Parque Villas de Granada,CL 77 - KR 112
2627,1-3,Villas de Granada,#009944,4,Calle 80,D,,5:30 AM - 11:30 PM,5,51748,436A04,Br. Bosques de Granada,KR 113 - CL 75
2627,1-3,Villas de Granada,#009944,4,Calle 80,D,,5:30 AM - 11:30 PM,6,51749,437A04,Br. Bosques de Granada,KR 113 - CL 72F
2627,1-3,Villas de Granada,#009944,4,Calle 80,D,,5:30 AM - 11:30 PM,7,51271,091A04,Salón Comunal La Perla,CL 72F - KR 111C
2627,1-3,Villas de Granada,#009944,4,Calle 80,D,,5:30 AM - 11:30 PM,8,51471,166A04,Br. Garcés Navas Sur,CL 73 - KR 110B
2627,1-3,Villas de Granada,#009944,4,Calle 80,D,,5:30 AM - 11:30 PM,9,51139,036A04,Gimnasio Moderno Montesoriano,KR 110 - CL 75B
2627,1-3,Villas de Granada,#009944,4,Calle 80,D,,5:30 AM - 11:30 PM,10,51137,034A04,Br. Garcés Navas,KR 110 - CL 77A
2627,1-3,Villas de Granada,#009944,4,Calle 80,D,,5:30 AM - 11:30 PM,11,4000,TM0058,Portal 80,Portal 80 - AC 80 - KR 96
600,13-10,Villa del Cerro,#009944,11,Carrera 10,L,,4:30 AM - 11:20 PM,1,10000,TM0145,Portal 20  de Julio,KR 5A - CL 30D Sur
600,13-10,Villa del Cerro,#009944,11,Carrera 10,L,,4:30 AM - 11:20 PM,2,55233,034A13,Br. Guacamayas I,AV. V/cio - KR 1 Bis
600,13-10,Villa del Cerro,#009944,11,Carrera 10,L,,4:30 AM - 11:20 PM,3,55198,016A13,Br. La Victoria,AV. V/cio - KR 3B Este
600,13-10,Villa del Cerro,#009944,11,Carrera 10,L,,4:30 AM - 11:20 PM,4,55282,069A13,Br. La Victoria,KR 4 Este - CL 39 Sur
600,13-10,Villa del Cerro,#009944,11,Carrera 10,L,,4:30 AM - 11:20 PM,5,55201,019A13,Cl 41 Sur,KR 4 E - CL 41 Sur
600,13-10,Villa del Cerro,#009944,11,Carrera 10,L,,4:30 AM - 11:20 PM,6,55467,165A13,Cl 44 Sur,TV 3C E - CL 44-27 Sur
600,13-10,Villa del Cerro,#009944,11,Carrera 10,L,,4:30 AM - 11:20 PM,7,55466,164A13,Urb. Villa del Cerro,KR 3 E - CL 46A Sur
600,13-10,Villa del Cerro,#009944,11,Carrera 10,L,,4:30 AM - 11:20 PM,8,55465,163A13,Br. Villa del Cerro,KR 3B E - CL 46 Sur
